og_record_id,submission_label,catalog_version,validated,part,point_type,heading,question_number,question_text,_closed,answer_text,points,has_points_marker,is_free_text,field_name,shown,question_uid,match_score,hidden_by
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Mitigation Questions and Answers,mitigation,Consultations,3,External consultees or partners (groups in other sectors or jurisdictions).,False,Yes,2,Y,N,consultationDesign3,Y,63,1.0,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Mitigation Questions and Answers,mitigation,Consultations,4,Which external consultees or partners have you engaged?,False,"Bargaining Agents
Other (describe)
Clients or their Representatives",0,N,Y,consultationImplementation4,Y,64,1.0,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Mitigation Questions and Answers,mitigation,Consultations,5,"Please describe Office of the Veterans Ombud, Bureau of Pensions Advocates, Veterans Review and Appeal Bard, Royal Canadian Mounted Police, Veterans at VAC",False,,0,N,Y,,Y,,0.367,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Mitigation Questions and Answers,mitigation,Consultations,6,"Identify the consultees or partners and indicate the project lifecycle stage (Concept, Design, Data collection and processing, Building or adapting the model, Testing, Deployment, Production, Monitoring, Decommission) in which engagement took place.",False,"Engagement with internal and external stakeholders and partners has occurred throughout
the project lifecycle and was tailored to the nature of the expertise required at each stage.
Consultations were undertaken primarily at a strategic, governance, legal, privacy,
security, and program-integration level, consistent with the CST’s role as a decision-
support system.
Concept and Design: Early engagement focused on validating the business need,
conﬁrming alignment with program authorities, assessing legal, privacy, security, and
data-governance considerations, and determining applicability of the Directive on
Automated Decision-Making and the Algorithmic Impact Assessment framework.
Data Collection and Processing: Consultations supported the identiﬁcation of appropriate
data sources, conﬁrmation of lawful authority for data use, privacy safeguards,
information management practices, and alignment with enterprise architecture, IT, and
security requirements.
Testing and Deployment: Engagement emphasized operational readiness, usability for
decision makers, transparency and traceability requirements, communications
considerations, and validation that the tool functions strictly as a decision-support aid.
Production and Monitoring: Ongoing engagement supports governance oversight,
performance monitoring, privacy and security compliance, audit and evaluation readiness,
and continuous improvement, including consideration of equity, accessibility, and GBA
Plus-related impacts.
Engagement is iterative and ongoing, with different areas and stakeholders being
consulted as the project evolves and as new risks, considerations, or lifecycle phases
arise.",0,N,Y,consultationImplementation5,Y,176,1.0,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Mitigation Questions and Answers,mitigation,Consultations,7,Did you consult with the clients that will be most impacted by the system?,False,Yes,3,Y,N,consultationImplementation6,Y,177,1.0,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Mitigation Questions and Answers,mitigation,Consultations,8,Did you consult with clients or communities that will be adversely impacted by the system?,False,No,0,Y,N,consultationImplementation7,Y,177,1.0,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Mitigation Questions and Answers,mitigation,Consultations,9,Explain why you did not consult the clients that will be adversely impacted by the system.,False,"No client groups were identiﬁed as being adversely impacted by the system because the
CST is only used when a favourable decision can be made by the decision maker.",0,N,Y,consultationImplementation6A,N,178,1.0,"{consultationImplementation6} = ""item2-0"""
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Mitigation Questions and Answers,mitigation,Consultations,10,"Explain how you documented, analyzed and addressed the feedback received.",True,"Feedback was documented and analyzed through structured records, including meeting
notes, consultation records, and review documentation. Feedback was consolidated into
tracking tables and crosswalks linking identiﬁed issues, risks, and recommendations to
speciﬁc system design elements, controls, or mitigation measures.",0,N,Y,consultationDesign9,Y,182,1.0,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Mitigation Questions and Answers,mitigation,De-risking and Mitigation Measures - Data Quality,11,"Do you have documented processes in place to test datasets against biases, discrimination, and other unexpected outcomes? This could include experience in applying frameworks, methods, guidelines, or other assessment tools.",False,Yes,3,Y,N,dataQualityImplementation1,Y,67,1.0,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Mitigation Questions and Answers,mitigation,De-risking and Mitigation Measures - Data Quality,12,Is the documented process publicly available?,False,No,0,Y,N,dataQualityImplementation2,Y,66,1.0,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Mitigation Questions and Answers,mitigation,De-risking and Mitigation Measures - Data Quality,13,Have you developed a process to document how data quality issues were resolved during the design process?,False,Yes,1,Y,N,dataQualityImplementation3,Y,30,1.0,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Mitigation Questions and Answers,mitigation,De-risking and Mitigation Measures - Data Quality,14,Is the process publicly available?,False,No,0,Y,N,dataQualityImplementation4,Y,66,1.0,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Mitigation Questions and Answers,mitigation,De-risking and Mitigation Measures - Data Quality,15,Have you undertaken a Gender-based Analysis Plus (GBA Plus) of the data?,False,Yes,2,Y,N,dataQualityImplementation5,Y,31,1.0,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Mitigation Questions and Answers,mitigation,De-risking and Mitigation Measures - Data Quality,16,Are the GBA Plus ﬁndings publicly available?,False,No,0,Y,N,dataQualityImplementation7,Y,32,1.0,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Mitigation Questions and Answers,mitigation,De-risking and Mitigation Measures - Data Quality,17,Summarize the ﬁndings or provide a link if publicly available.,False,"Through multiple iterations of testing, a subset of claims (conditions) was used that
reﬂected the distribution of gender, age, language, and disability status present in full-year
submission data. The GBA+ analysis examined potential differential impacts on equity-
denied groups, including women, Indigenous Peoples, persons with disabilities, and
members of 2SLGBTQI+ communities, with particular attention to persons with disabilities
given the nature of Disability Beneﬁts programs.
The GBA+ analysis did not identify material differential adverse impacts or discriminatory
outcomes for equity-denied groups. Findings indicate that the CST is expected to improve
productivity and processing times, resulting in improved service delivery to clients.
Speciﬁcally, the CST is expected to support faster access to Disability Beneﬁt decisions
and to the associated ﬁnancial beneﬁts and supports.
Over the longer term, improved workload management through the use of modernized and
automated tools is expected to increase Veterans Affairs Canada’s capacity to capture
and analyze client and program demographic data, including GBA+ data. Enhanced
availability and quality of demographic information is a key enabling factor for monitoring
equity outcomes and ensuring equitable access to programs and beneﬁts. As a result,
equity deserving Veteran groups are expected to beneﬁt from more timely processing of
Disability Beneﬁt applications, especially in light of the evolving demographic proﬁle of
Canadian Armed Forces personnel.",0,N,Y,dataQualityDesign7A,Y,185,1.0,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Mitigation Questions and Answers,mitigation,De-risking and Mitigation Measures - Data Quality,18,"Do you have a documented process to manage the risk that low quality, outdated or unreliable data is used to make an automated decision?",False,No,0,Y,N,dataQualityImplementation8,Y,33,1.0,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Mitigation Questions and Answers,mitigation,De-risking and Mitigation Measures - Data Quality,19,Will the data used for this system be posted on the Open Government Portal?,True,No,0,Y,N,dataQualityDesign10,Y,34,1.0,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Mitigation Questions and Answers,mitigation,De-Risking and Mitigation Measures – Procedural Fairness,20,Does the audit trail provide information to trace the chain of legislative authority for the decision and key decision points?,False,Yes,1,Y,N,fairnessImplementation1,Y,68,1.0,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Mitigation Questions and Answers,mitigation,De-Risking and Mitigation Measures – Procedural Fairness,21,"Are all key decision points in the automated system's logic linked to the relevant legislation, policy or procedures?",False,Yes,1,Y,N,fairnessImplementation1A,Y,188,1.0,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Mitigation Questions and Answers,mitigation,De-Risking and Mitigation Measures – Procedural Fairness,22,Does the audit trail capture all the recommendations or decisions made by the system?,False,Yes,2,Y,N,fairnessImplementation2,Y,36,1.0,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Mitigation Questions and Answers,mitigation,De-Risking and Mitigation Measures – Procedural Fairness,23,Are all key decision points identiﬁable in the audit trail?,False,Yes,2,Y,N,fairnessImplementation3,Y,37,1.0,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Mitigation Questions and Answers,mitigation,De-Risking and Mitigation Measures – Procedural Fairness,24,Is there a process in place to log the instances when overrides were performed?,False,Yes,2,Y,N,fairnessImplementation4,Y,38,1.0,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Mitigation Questions and Answers,mitigation,De-Risking and Mitigation Measures – Procedural Fairness,25,Is there an up-to-date log of the changes made to the model and the system?,False,Yes,2,Y,N,fairnessImplementation5,Y,39,1.0,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Mitigation Questions and Answers,mitigation,De-Risking and Mitigation Measures – Procedural Fairness,26,Does the audit trail capture information that can be used to help generate an explanation of the decision where required?,False,Yes,1,Y,N,fairnessImplementation7,Y,41,1.0,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Mitigation Questions and Answers,mitigation,De-Risking and Mitigation Measures – Procedural Fairness,27,Is the system able to produce reasons for its decisions or recommendations when required?,False,Yes,2,Y,N,fairnessImplementation10,Y,44,1.0,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Mitigation Questions and Answers,mitigation,De-Risking and Mitigation Measures – Procedural Fairness,28,Does the audit trail identify precisely which version of the system was used for each decision it supports?,False,Yes,2,Y,N,fairnessImplementation8,Y,42,1.0,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Mitigation Questions and Answers,mitigation,De-Risking and Mitigation Measures – Procedural Fairness,29,Does the audit trail show who the authorized decision-maker is?,False,Yes,1,Y,N,fairnessImplementation9,Y,43,1.0,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Mitigation Questions and Answers,mitigation,De-Risking and Mitigation Measures – Procedural Fairness,30,Is there a mechanism to capture feedback by users of the system?,False,Yes,2,Y,N,fairnessImplementation12,Y,46,1.0,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Mitigation Questions and Answers,mitigation,De-Risking and Mitigation Measures – Procedural Fairness,31,Describe how user feedback informs updates to the system.,False,"The CST implements a ""Finalize"" process that captures user feedback at the end of their
review. User feedback is then reviewed and prioritized for inclusion in future development
sprints.",0,N,Y,fairnessDesign12A,Y,189,1.0,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Mitigation Questions and Answers,mitigation,De-Risking and Mitigation Measures – Procedural Fairness,32,Is there a recourse process established for clients to challenge the decision?,False,Yes,2,Y,N,fairnessImplementation13,Y,42,1.0,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Mitigation Questions and Answers,mitigation,De-Risking and Mitigation Measures – Procedural Fairness,33,Provide information on the recourse process or link to a website where this is described.,True,"The recourse system available to Veterans remains unchanged. The CST does not alter,
limit, or replace any existing review or appeal rights. Disability Beneﬁts decisions continue
to be governed by a well-established legislative framework, including the Pension Act, the
Veterans Well-being Act, and the Veterans Review and Appeal Board Act, which together
provide multiple levels of recourse to support fairness, transparency, and procedural
integrity.
Veterans retain full access to all existing recourse mechanisms, including:
Departmental Review – A review that may be initiated either by Veterans Affairs
Canada or by the Veteran.
Veterans Review and Appeal Board (VRAB) – Independent reviews and appeals of
departmental decisions.
Judicial Review – Applications for review to the Federal Court of Canada and the
Federal Court of Appeal.
Veterans also continue to have access to the Bureau of Pensions Advocates, which
provides free legal assistance to Veterans in preparing submissions and navigating the
review and appeal process.
Additional information about the appeal and review process: How to review or appeal a",0,N,Y,fairnessDesign13A,Y,191,1.0,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Mitigation Questions and Answers,mitigation,decision,34,Does the audit trail include change control processes to record modiﬁcations to the system's operation or performance?,False,Yes,2,Y,N,fairnessImplementation16,Y,45,1.0,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Mitigation Questions and Answers,mitigation,decision,35,Does the system base its decision or recommendation on all of the information provided by the client?,False,Not applicable,0,Y,N,fairnessImplementation17,Y,46,1.0,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Mitigation Questions and Answers,mitigation,decision,36,Have you undertaken mitigations in algorithm development and model testing to address bias and discrimination?,False,Yes,2,Y,N,fairnessImplementation18,Y,192,1.0,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Mitigation Questions and Answers,mitigation,decision,37,Describe the metrics used and any mitigations taken to address identiﬁed issues.,False,"The Department will monitor the performance of the CST over time using a combination of
accuracy-based and distributional metrics. Monitoring is conducted at an aggregate level
and, where appropriate, across relevant subgroups to identify potential performance
issues or unintended effects.
Human decision makers retain full authority for Disability Beneﬁts determinations and are
responsible for reviewing CST outputs as part of the adjudication process. Decision
makers are required to use the Tool as an input to their review, while retaining the ability to
conduct additional examination of the full application record where clariﬁcation or
veriﬁcation is required. This human-in-the-loop approach ensures that summaries
support, rather than replace, professional judgment.
Where monitoring or operational feedback identiﬁes potential performance issues or risks,
mitigation measures may include reﬁning prompts or model parameters, enhancing quality
assurance and guidance, increasing targeted human review, or implementing other
corrective actions in accordance with established governance and oversight processes.",0,N,Y,fairnessDesign18A,Y,193,1.0,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Mitigation Questions and Answers,mitigation,decision,38,Does the system only consider input data and information relevant to the decision?,False,Yes,2,Y,N,fairnessImplementation19,Y,194,1.0,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Mitigation Questions and Answers,mitigation,decision,39,Are the system rules directly relevant to the administrative decision?,False,No,0,Y,N,fairnessDesign20,Y,195,1.0,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Mitigation Questions and Answers,mitigation,decision,40,Indicate additional procedural fairness protections in place (check all that apply):,False,"Clear time frame or service standards for timeliness
Clients are provided with adequate information about the decision-making process
and have the opportunity to meaningfully participate
Clients are provided with all documents and information in which the administrative
decision was based
Mechanism for assessing and responding to client feedback",4,Y,N,fairnessDesign21,Y,196,1.0,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Mitigation Questions and Answers,mitigation,decision,41,Are there processes in place to ensure impartiality and ethical conduct by the decision maker in the use of the system and its outputs?,False,Yes,2,Y,N,fairnessDesign22,Y,198,1.0,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Mitigation Questions and Answers,mitigation,decision,42,Have you undertaken training on appropriate use and awareness of risks associated with automation bias?,False,Yes,2,Y,N,fairnessImplementation22A,Y,199,1.0,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Mitigation Questions and Answers,mitigation,decision,43,Will your team be regularly retraining the model or reviewing the rules?,False,No,0,Y,N,fairnessDesign23,Y,200,1.0,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Mitigation Questions and Answers,mitigation,decision,44,Do you have monitoring processes in place to detect changes in system performance overtime?,False,Yes,2,Y,N,fairnessDesign24,Y,201,0.994,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Mitigation Questions and Answers,mitigation,decision,45,Do you have a process in place to update the system based on the monitoring results?,False,Yes,1,Y,N,fairnessDesign24A,Y,202,1.0,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Mitigation Questions and Answers,mitigation,decision,46,Describe We will both monitor results and collect user feedback via a questionnaire. Feedback will be shared and reviewed with the development team. Items will be prioritized and addressed based on level of urgency.,False,De-Risking and Mitigation Measures - Privacy,0,N,Y,,Y,,0.201,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Mitigation Questions and Answers,mitigation,decision,47,"If your system uses or creates personal information, have you undertaken a PIA, or updated an existing one?",False,Yes,2,Y,N,privacyImplementation1,Y,71,1.0,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Mitigation Questions and Answers,mitigation,decision,48,Indicate the following in your answer: Title and scope of the PIA; How the automation project ﬁts into the program; and Date of PIA completion or modiﬁcation.,False,"The Privacy Impact Assessment for the Disability Beneﬁts Program was conducted to
support the introduction of the CST, which is used in the delivery of the Disability Beneﬁts
program. The CST does not introduce the collection of new personal information, but it
processes personal information that is collected by Veterans Affairs Canada for the
administration of the program as outlined in the Disability Beneﬁts Privacy Impact
Assessment and all relevant Personal Information Banks, and as authorized by the Pension
Act and the Veterans Well-being Act. The Privacy Impact Assessment was completed in
February 2026.",0,N,Y,privacyDesign5,Y,100,1.0,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Mitigation Questions and Answers,mitigation,decision,49,Have you designed and built security into your systems from the concept stage of the project?,False,Yes,2,Y,N,privacyImplementation2,Y,72,1.0,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Mitigation Questions and Answers,mitigation,decision,50,"Describe Security controls were incorporated from the concept stage of the project and applied throughout design and implementation. Access to CST summaries is restricted through role-based access controls managed via Active Directory assignments, ensuring that only authorized users can view summaries. PDF copies of summaries are stored within Veterans Affairs Canada’s approved Digital Images database, which is itself access- restricted to speciﬁc user groups.",False,"Security controls were reviewed and validated through the completion of a
Security Statement of Authorization. Operational approval was granted because adequate
security controls have been applied and residual risks have been assessed and reduced to
an acceptable level in accordance with departmental security requirements.",0,N,Y,,Y,,0.069,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Mitigation Questions and Answers,mitigation,decision,51,Have you designed and built privacy into your systems from the concept stage of the project?,False,Yes,2,Y,N,privacyImplementation9,Y,206,1.0,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Mitigation Questions and Answers,mitigation,decision,52,Describe Only authorized users can request and review summaries.,False,,0,N,Y,,Y,,0.492,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Mitigation Questions and Answers,mitigation,decision,53,"Is the information used within a closed system (no connections to the Internet, Intranet or any other system)?",False,No,0,Y,N,privacyImplementation3,Y,77,1.0,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Mitigation Questions and Answers,mitigation,decision,54,"If the disclosing of personal information is involved, has an agreement or arrangement with appropriate safeguards been established?",False,No,0,Y,N,privacyDesign4,Y,78,1.0,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Mitigation Questions and Answers,mitigation,decision,55,Will you de-identify any personal information used or created by the system at any point in the lifecycle?,False,No,0,Y,N,privacyDesign7,Y,102,1.0,
eed746a8-a682-47c2-86b1-b427398fa2e2,Original,0.10.0,Y,Project Details,none,,1,Name of Respondent Martin Burtt,False,,0,N,Y,,Y,,0.735,
eed746a8-a682-47c2-86b1-b427398fa2e2,Original,0.10.0,Y,Project Details,none,,2,Job Title Manager,False,,0,N,Y,,Y,,0.692,
eed746a8-a682-47c2-86b1-b427398fa2e2,Original,0.10.0,Y,Project Details,none,,3,Department Canada Border Services Agency,False,,0,N,Y,,Y,,0.4,
eed746a8-a682-47c2-86b1-b427398fa2e2,Original,0.10.0,Y,Project Details,none,,4,Branch Commercial and Trade,False,,0,N,Y,,Y,,0.364,
eed746a8-a682-47c2-86b1-b427398fa2e2,Original,0.10.0,Y,Project Details,none,,5,Project Title Export Compliance Dashboard,False,,0,N,Y,,Y,,0.531,
eed746a8-a682-47c2-86b1-b427398fa2e2,Original,0.10.0,Y,Project Details,none,,6,Project Phase,False,Implementation,0,Y,N,projectDetailsPhase,Y,51,1.0,
eed746a8-a682-47c2-86b1-b427398fa2e2,Original,0.10.0,Y,Project Details,none,,7,Please provide a project description:,True,"The Export Compliance Dashboard provides additional information related to
shipments for export. This is intended to help CBSA Officers perform a risk
assessment and identify potential instances of non-compliance in order to
select shipments for a physical examination or further review.
To do this, the tool compares export declaration information received from
exporters and shippers against historical records to identify shipments that
may have a higher probability of non-compliance and provides an associated
risk probability score, and also identifies when specific data points may be
missing or anomalous.
The tool can be leveraged by CBSA Officers to supplement existing systems",0,N,Y,projectDetailsDescription,Y,6,1.0,
eed746a8-a682-47c2-86b1-b427398fa2e2,Original,0.10.0,Y,Project Details,none,About The System,8,Please check which of the following capabilities apply to your system.,True,"Risk assessment: Analyzing very large data sets to identify patterns and
recommend courses of action and in some cases trigger specific actions
Process optimization and workflow automation: Analyzing large data sets to",0,N,Y,aboutSystem1,Y,9,1.0,
eed746a8-a682-47c2-86b1-b427398fa2e2,Original,0.10.0,Y,Impact Questions and Answers,raw,Reasons for Automation,1,What is motivating your team to introduce automation into this decision-making process?,True,(Check all that apply),0,N,Y,businessDrivers1,Y,7,0.891,
eed746a8-a682-47c2-86b1-b427398fa2e2,Original,0.10.0,Y,Impact Questions and Answers,raw,reasonable period of time,2,"What client needs will the system address and how will this system meet them? If possible, describe how client needs have been identified.",True,The tool will provide CBSA Officers with additional information to help them,0,N,Y,businessDrivers3,Y,79,1.0,
eed746a8-a682-47c2-86b1-b427398fa2e2,Original,0.10.0,Y,Impact Questions and Answers,raw,better identify non-compliant shipments and improve the Agency's,3,Please describe any public benefits the system is expected to have.,False,"By improving the quality of examination referrals, the tool will contribute to the
improved  facilitation of low-risk shipments, i.e. fewer compliant export
shipments will be subject to examination. CBSA Officers will be able to focus
on shipments of higher risk.",0,N,Y,businessDrivers4,Y,80,1.0,
eed746a8-a682-47c2-86b1-b427398fa2e2,Original,0.10.0,Y,Impact Questions and Answers,raw,better identify non-compliant shipments and improve the Agency's,4,How effective will the system likely be in meeting client needs?,False,Very effective,0,Y,N,businessDrivers5,Y,81,1.0,
eed746a8-a682-47c2-86b1-b427398fa2e2,Original,0.10.0,Y,Impact Questions and Answers,raw,better identify non-compliant shipments and improve the Agency's,5,"Please describe any improvements, benefits, or advantages you expect from using an automated system. This could include relevant program indicators and performance targets.",False,"The tool provides additional information that is not currently available to CBSA
Officers in an easy to use interface. This will allow Officers to better identify
non-compliant or high-risk shipments. This will result in more examinations
resulting in enforcement actions or measures taken to correct exporter non-
compliance.",0,N,Y,businessDrivers6,Y,82,1.0,
eed746a8-a682-47c2-86b1-b427398fa2e2,Original,0.10.0,Y,Impact Questions and Answers,raw,better identify non-compliant shipments and improve the Agency's,6,Please describe how you will ensure that the system is confined to addressing the client needs identified above.,True,The tool is intended to provide additional information that will supplement,0,N,Y,businessDrivers7,Y,83,1.0,
eed746a8-a682-47c2-86b1-b427398fa2e2,Original,0.10.0,Y,Impact Questions and Answers,raw,communicated upon deployment in accompanying messaging and in an,7,Please describe any trade-offs between client interests and program objectives that you have considered during the design of the project.,False,"There are no trade-offs between client interests and program objectives. The
tool will assist CBSA Officers' decision-making to better identify potential non-
compliance. This  will improve the facilitation of low-risk shipments.",0,N,Y,businessDrivers8,Y,84,1.0,
eed746a8-a682-47c2-86b1-b427398fa2e2,Original,0.10.0,Y,Impact Questions and Answers,raw,communicated upon deployment in accompanying messaging and in an,8,Have alternative non-automated processes been considered?,False,Yes,0,Y,N,businessDrivers9,Y,85,1.0,
eed746a8-a682-47c2-86b1-b427398fa2e2,Original,0.10.0,Y,Impact Questions and Answers,raw,communicated upon deployment in accompanying messaging and in an,9,"If non-automated processes were considered, why was automation identified as the preferred option?",False,"Regional staff have other manual processes they use that are less effective.
This is because the information is not available in any existing single
repository. The tool provides more information in an easy to use interface. It
allows for a more efficient decision-making process for CBSA Officers with
regard to the processing of export shipments. The Officers will still have the
ability to use existing manual processes.",0,N,Y,businessDrivers10,Y,86,1.0,
eed746a8-a682-47c2-86b1-b427398fa2e2,Original,0.10.0,Y,Impact Questions and Answers,raw,communicated upon deployment in accompanying messaging and in an,10,What would be the consequence of not deploying the system?,True,Service delivery cannot achieve performance targets,0,N,Y,businessDrivers11,Y,87,1.0,
eed746a8-a682-47c2-86b1-b427398fa2e2,Original,0.10.0,Y,Impact Questions and Answers,raw,Risk Profile,11,Is the project within an area of intense public scrutiny (e.g. because of privacy concerns) and/or frequent litigation?,False,Yes,3,Y,N,riskProfile1,Y,52,1.0,
eed746a8-a682-47c2-86b1-b427398fa2e2,Original,0.10.0,Y,Impact Questions and Answers,raw,Risk Profile,12,Are clients in this line of business particularly vulnerable?,False,No,0,Y,N,riskProfile2,Y,53,1.0,
eed746a8-a682-47c2-86b1-b427398fa2e2,Original,0.10.0,Y,Impact Questions and Answers,raw,Risk Profile,13,Are stakes of the decisions very high?,False,No,0,Y,N,riskProfile3,Y,54,1.0,
eed746a8-a682-47c2-86b1-b427398fa2e2,Original,0.10.0,Y,Impact Questions and Answers,raw,Risk Profile,14,"Will this project have major impacts on staff, either in terms of their numbers or their roles?",False,No,0,Y,N,riskProfile4,Y,55,1.0,
eed746a8-a682-47c2-86b1-b427398fa2e2,Original,0.10.0,Y,Impact Questions and Answers,raw,Risk Profile,15,Will the use of the system create or exacerbate barriers for persons with disabilities?,True,No,0,Y,N,riskProfile5,Y,89,1.0,
eed746a8-a682-47c2-86b1-b427398fa2e2,Original,0.10.0,Y,Impact Questions and Answers,raw,Project Authority,16,Will you require new policy authority for this project?,True,No,0,Y,N,projectAuthority1,Y,56,1.0,
eed746a8-a682-47c2-86b1-b427398fa2e2,Original,0.10.0,Y,Impact Questions and Answers,raw,About the Algorithm,17,The algorithm used will be a (trade) secret,False,Yes,3,Y,N,aboutAlgorithm1,Y,57,1.0,
eed746a8-a682-47c2-86b1-b427398fa2e2,Original,0.10.0,Y,Impact Questions and Answers,raw,About the Algorithm,18,The algorithmic process will be difficult to interpret or to explain,True,No,0,Y,N,aboutAlgorithm2,Y,58,1.0,
eed746a8-a682-47c2-86b1-b427398fa2e2,Original,0.10.0,Y,Impact Questions and Answers,raw,About the Decision,19,Please describe the decision(s) that will be automated.,True,CBSA Officers can leverage the tool to supplement existing systems and,0,N,Y,decisionSector3,Y,91,1.0,
eed746a8-a682-47c2-86b1-b427398fa2e2,Original,0.10.0,Y,Impact Questions and Answers,raw,database checks to support informed decisions on whether to examine a,20,Does the decision pertain to any of the categories below (check all that apply):,False,Other (please specify),1,Y,N,decisionSector1,Y,11,1.0,
eed746a8-a682-47c2-86b1-b427398fa2e2,Original,0.10.0,Y,Impact Questions and Answers,raw,database checks to support informed decisions on whether to examine a,21,Please describe Border management: risk assessment and screening of export shipments.,False,Impact Assessment,0,N,Y,,Y,,0.503,
eed746a8-a682-47c2-86b1-b427398fa2e2,Original,0.10.0,Y,Impact Questions and Answers,raw,database checks to support informed decisions on whether to examine a,22,Which of the following best describes the type of automation you are planning?,False,"Partial automation (the system will contribute to administrative decision-
making by supporting an officer through assessments, recommendations,
intermediate decisions, or other outputs)",2,Y,N,impact30,Y,92,1.0,
eed746a8-a682-47c2-86b1-b427398fa2e2,Original,0.10.0,Y,Impact Questions and Answers,raw,database checks to support informed decisions on whether to examine a,23,Please describe the role of the system in the decision-making process.,False,"When reviewing shipments for export, CBSA Officers refer to many sources to
gather  information, including internal systems and databases, as well as
publicly available information on the internet. The tool can supplement the
Officers' existing systems and database checks by providing additional
information about potential risk in export shipments.",0,N,Y,impact31,Y,93,1.0,
eed746a8-a682-47c2-86b1-b427398fa2e2,Original,0.10.0,Y,Impact Questions and Answers,raw,database checks to support informed decisions on whether to examine a,24,Will the system be making decisions or assessments that require judgement or discretion?,False,No,0,Y,N,impact3,Y,47,1.0,
